"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Mean_LE8_Healthy","Mean_LE8_Risk","Weight_Variables","status","error","Beta_Interaction","SE_Interaction","Interaction_Low","Interaction_High","P_Interaction","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_P_Healthy","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Toxicant_P_Risk","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Nominal_P_lt_0_05","FDR05_within_modifier","FDR10_within_modifier","FDR05_all_tests"
"DETP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1043,566,477,67.0583038869258,64.685534591195,"WTSB2YR","ok",,6.5185734709195,2.19823917646903,2.21010385563522,10.8270430862038,0.00302327598043385,-0.709308362604463,-4.3081897992155,2.88957307400657,0.699280478830237,5.80926510831504,2.06356001347189,9.55497020315819,0.00236786495152555,0.225234060542322,0.360374496867715,TRUE,FALSE,FALSE,FALSE
"CEMA_CYM_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2227,1200,1027,68.2035714285714,64.3684796216442,"WTSA2YR","ok",,-3.14753627071485,0.973219475649211,-5.28957789413093,-1.00549464729877,0.0079563127355724,2.82530642213258,0.881984454742157,4.76862838952301,0.00845601267946112,-0.322229848582263,-1.41481058436396,0.770350887199437,0.529576645864013,0.320559767513654,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"X4_MDA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1029,564,465,66.9186930091185,63.431643625192,"WTSA2YR","ok",,-4.75727369114119,1.90415408154457,-8.48934711198348,-1.02520027029889,0.0124767325807865,2.29943073275482,-0.574561240972592,5.17342270648223,0.116850115590176,-2.45784295838637,-4.71887328425976,-0.196812632512975,0.0331245724400703,0.320559767513654,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"X1_PY_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2259,1218,1041,68.1691297208539,64.4792095512557,"WTSA2YR","ok",,-1.76646726051438,0.617224785370709,-3.12496985355606,-0.407964667472703,0.0154625720681355,2.20393615635622,0.831656039781922,3.57621627293051,0.00467466606935494,0.437468895841835,-0.739600467041864,1.61453825872553,0.430710966448624,0.320559767513654,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"PMM_Cys_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2229,1208,1021,68.2142857142857,64.4291311039597,"WTSA2YR","ok",,-2.62960100578455,0.925193378214283,-4.66593790144924,-0.593264110119866,0.0160181941579943,2.08404533864495,0.480871000717559,3.68721967657234,0.0154842240467938,-0.545555667139605,-1.62453590301607,0.533424568736864,0.289494639709486,0.320559767513654,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"PFNA_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2211,1189,1022,67.8253033761865,64.5526977914453,"WTSB2YR","ok",,1.77263003647609,0.624180127347749,0.398818838959581,3.14644123399259,0.016083785000635,-0.596364267418578,-1.8993661793334,0.706637644496245,0.335408436283541,1.17626576905751,0.180992895979549,2.17153864213547,0.0246394581438567,0.320559767513654,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"OXY_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2257,1203,1054,68.0429877686736,64.9288425047438,"WTSB2YR|WTSC2YR","ok",,-4.10325309943579,1.46437068955712,-7.32631125602416,-0.880194942847414,0.0172112626852968,3.2847065065039,0.671596045738192,5.8978169672696,0.0183361600887763,-0.818546592931889,-3.82861171874382,2.19151853288004,0.56160977756878,0.320559767513654,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"PFDA_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2211,1189,1022,67.8253033761865,64.5526977914453,"WTSB2YR","ok",,2.22615757366052,0.814134679811265,0.434259225079969,4.01805592224107,0.0194254726704408,0.0905234880407849,-1.19310435089061,1.37415132697218,0.879461816224141,2.31668106170131,1.00571170117091,3.62765042223171,0.00252186910545255,0.321599491988408,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"MA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2210,1187,1023,68.3253099049224,64.509844993716,"WTSA2YR","ok",,-2.42111330618247,0.910711126554655,-4.4255749808596,-0.416651631505335,0.0222467376357757,2.20672947312195,0.788537457156361,3.62492148908754,0.00567524178776263,-0.214383833060519,-1.46808091750688,1.03931325138584,0.713799350908964,0.324767007334653,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"X2_HPMA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2230,1206,1024,68.2444918265814,64.4398716517857,"WTSA2YR","ok",,-2.09806964467425,0.801848291215408,-3.86292583428421,-0.333213455064302,0.0239760877898066,2.49295544713735,1.25402870583432,3.73188218844037,0.00101363232169151,0.394885802463093,-0.747320880904822,1.53709248583101,0.462699989225061,0.324767007334653,0.420286715374257,TRUE,FALSE,FALSE,FALSE
"Harman_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1163,625,538,69.408,65.7740308019118,"WTSA2YR","ok",,-1.68184549812398,0.78229369221889,-3.21511296020586,-0.14857803604209,0.0315639054768207,2.16195720051628,1.06088321753059,3.26303118350197,0.000118898362901475,0.480111702392304,-0.89220585203512,1.85242925681973,0.492900698985959,0.35025397515087,0.450973920290067,TRUE,FALSE,FALSE,FALSE
"MBzP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,68.0089285714286,64.5892151326934,"WTSB2YR","ok",,2.00224172435416,0.813999345886335,0.210641243734038,3.79384220497428,0.0316923357792602,-2.04810857106871,-2.96629926779279,-1.12991787434462,0.000464548236404496,-0.0458668467145444,-1.44523565816734,1.35350196473825,0.943784475399884,0.35025397515087,0.450973920290067,TRUE,FALSE,FALSE,FALSE
"TCC_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2214,1201,1013,67.9975020815987,64.5903257650543,"WTSB2YR","ok",,3.46185090883037,1.4317298359944,0.310634786546272,6.61306703111448,0.0341305960567236,-2.68016033037377,-5.34418984436051,-0.0161308163870264,0.0488489063717689,0.781690578456607,-2.01069303427569,3.5740741911889,0.550341632186361,0.35025397515087,0.45204078332905,TRUE,FALSE,FALSE,FALSE
"PFHS_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2211,1189,1022,67.8253033761865,64.5526977914453,"WTSB2YR","ok",,1.56114146815094,0.657318779140603,0.114392589812916,3.00789034648896,0.0368241655987624,-0.267414622494832,-1.40715025856114,0.872321013571478,0.615787805827133,1.29372684565611,0.262030158189531,2.32542353312268,0.0185561696070988,0.35025397515087,0.464651876186689,TRUE,FALSE,FALSE,FALSE
"DPHP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2049,1075,974,68.1328903654485,64.6120563215019,"WTSSBI2Y|WTSSCH2Y","ok",,-2.21721097315392,0.938285981391464,-4.28236449411856,-0.152057452189291,0.037611165116872,1.4937547675168,0.392366196195181,2.59514333883841,0.0124063495409326,-0.723456205637127,-2.24145930580973,0.794546894535476,0.316699451925646,0.35025397515087,0.464651876186689,TRUE,FALSE,FALSE,FALSE
"X3_FL_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2256,1216,1040,68.1796287593985,64.4642857142857,"WTSA2YR","ok",,-2.17935159316666,0.975163967051723,-4.32567301330359,-0.0330301730297222,0.0471239160846,2.34544013411664,0.207353355136544,4.48352691309673,0.0343434958286565,0.166088540949982,-0.846191157953064,1.17836823985303,0.724846801633545,0.391958426535323,0.529982234921422,TRUE,FALSE,FALSE,FALSE
"A_a_C_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1162,624,538,69.3864468864469,65.833775889538,"WTSA2YR","ok",,3.33371361393349,1.69483201477341,0.011903905132145,6.65552332273484,0.0491846364821605,-2.85645560035479,-4.94655449770548,-0.766356703004103,0.00739294703610857,0.4772580135787,-2.21850059811535,3.17301662527275,0.72859681452019,0.391958426535323,0.529982234921422,TRUE,FALSE,FALSE,FALSE
"X1_NP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2184,1182,1002,68.2402707275804,64.4952951240376,"WTSA2YR","ok",,-1.52913973085235,0.709753332640159,-3.09129628331892,0.0330168216142268,0.0542239878874378,1.45436552446962,0.186172124800049,2.72255892413919,0.0282689890330291,-0.074774206382727,-1.30582638035249,1.15627796758704,0.896063778805659,0.391958426535323,0.529982234921422,FALSE,FALSE,FALSE,FALSE
"W_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2265,1219,1046,68.1384038439002,64.4386779568424,"WTSA2YR","ok",,-1.31630404613305,0.612662628275214,-2.66476539910954,0.0321573068434327,0.0547899413909903,0.462475458789736,-0.597619750529527,1.522570668109,0.357586418472942,-0.853828587343318,-1.89777028890273,0.190113114216099,0.0992890703696623,0.391958426535323,0.529982234921422,FALSE,FALSE,FALSE,FALSE
"n_PFOS_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1045,561,484,66.8245480010186,64.5616883116883,"WTSB2YR","ok",,1.84205494971581,0.960922911476701,-0.0413193486978936,3.72542924812952,0.0552424628002804,-0.509916746105406,-2.33875145712094,1.31891796491013,0.584737210071621,1.33213820361041,0.661176604561248,2.00309980265956,9.96901643037707e-05,0.391958426535323,0.529982234921422,FALSE,FALSE,FALSE,FALSE
"PGA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2211,1193,1018,68.299006107053,64.4428852090935,"WTSA2YR","ok",,-1.83332430352521,0.869330097306633,-3.74670694691813,0.080058339867713,0.058689307893983,2.03069901402274,0.630341084367838,3.43105694367765,0.00858034991570619,0.197374710497535,-1.14453451046974,1.53928393146481,0.752212670277931,0.394234464361614,0.529982234921422,FALSE,FALSE,FALSE,FALSE
"MB3_Cys_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2197,1179,1018,68.0873621713316,64.3460566937974,"WTSA2YR","ok",,-1.96368616037157,0.964787653066559,-4.08716946741071,0.159797146667565,0.0666343620123382,1.5441843526695,-0.177870438402687,3.26623914374169,0.0740691175910498,-0.41950180770207,-1.44576187484767,0.606758259443533,0.387556254861154,0.394234464361614,0.567343996562194,FALSE,FALSE,FALSE,FALSE
"BDCPP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2042,1071,971,68.2019474456449,64.6755921730175,"WTSSBI2Y|WTSSCH2Y","ok",,-1.31156570138414,0.665218988193233,-2.77570282260862,0.152571419840342,0.0743246082148056,0.26077110217991,-1.11706471603609,1.63860692039591,0.685011730156113,-1.05079459920423,-1.99776927470252,-0.103819923705937,0.0326899302358913,0.394234464361614,0.588695630655698,FALSE,FALSE,FALSE,FALSE
"MeFOSAA_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",2211,1189,1022,67.8253033761865,64.5526977914453,"WTSB2YR","ok",,3.38576410410037,1.72642329550133,-0.41406794933455,7.18559615753529,0.0756667029477094,-0.150572740434393,-2.66139764143219,2.36025216056341,0.897374105287252,3.23519136366598,0.748436021293801,5.72194670603815,0.0154221837175784,0.394234464361614,0.588695630655698,FALSE,FALSE,FALSE,FALSE
"Co_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,68.155737704918,64.4386779568424,"WTSA2YR","ok",,-1.43707835337664,0.732940987666807,-3.05027059045419,0.176113883700908,0.0757238100148165,1.76904286684742,0.680627409319363,2.85745832437547,0.00433881357097161,0.331964513470774,-0.89114656551505,1.5550755924566,0.562355877303155,0.394234464361614,0.588695630655698,FALSE,FALSE,FALSE,FALSE
"PMA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2222,1196,1026,68.246536072623,64.3650793650794,"WTSA2YR","ok",,-3.0787708615883,1.57688494541639,-6.54947122562169,0.391929502445087,0.0767979120263356,-0.356459514019364,-2.31290887001602,1.59998984197729,0.696090017589698,-3.43523037560766,-6.10033494981786,-0.770125801397465,0.0161685270741027,0.394234464361614,0.588695630655698,FALSE,FALSE,FALSE,FALSE
"X1_PH_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2260,1218,1042,68.1691297208539,64.4584590074033,"WTSA2YR","ok",,-1.33929586605823,0.686621188303118,-2.85053891211788,0.171947180001415,0.0770440590455443,0.852053033701868,-0.27079754387756,1.9749036112813,0.12306227493133,-0.487242832356366,-1.5697358709748,0.595250206262068,0.343129356050729,0.394234464361614,0.588695630655698,FALSE,FALSE,FALSE,FALSE
"Cd_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",3437,1869,1568,67.850263700986,64.3986880466472,"WTSH2YR","ok",,-1.4042136307325,0.722728321450718,-2.99492794102347,0.186500679558471,0.0780508693508773,1.31346017482169,-6.72597451920609e-05,2.62698760938857,0.0500098439427411,-0.090753455910807,-1.1468650085605,0.965358096738883,0.853432013044025,0.394234464361614,0.58883947003953,FALSE,FALSE,FALSE,FALSE
"AsC_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2272,1225,1047,68.1714285714286,64.3880474826034,"WTSA2YR","ok",,3.33036709248417,1.7228696814623,-0.461643509186169,7.12237769415451,0.0793760666499894,-0.302136090483374,-3.75082177586937,3.14654959490262,0.850609082268417,3.0282310020008,0.62570373131637,5.43075827268523,0.0180905916584347,0.394234464361614,0.591351696542421,FALSE,FALSE,FALSE,FALSE
"Benzene_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3280,1782,1498,67.6306717973385,64.5551211138661,"WTSVOC2Y","ok",,-3.09310747249114,1.62385240720527,-6.66718252292902,0.480967577946745,0.0832715666852519,1.62469883749746,-1.11331376158374,4.36271143657867,0.218192073913128,-1.46840863499367,-3.44979261780268,0.512975347815337,0.131129750780212,0.400240756003308,0.604203180326258,FALSE,FALSE,FALSE,FALSE
"HEMA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2238,1206,1032,68.2308694622128,64.406838316722,"WTSA2YR","ok",,-3.17204861287171,1.7330612846062,-6.98649078181931,0.642393556075893,0.0944060854604581,0.647034158522539,-1.51961828205673,2.81368659910181,0.52451096979267,-2.52501445434917,-4.82701463775617,-0.223014270942164,0.0343571940459081,0.428144504633798,0.614294289257189,FALSE,FALSE,FALSE,FALSE
"DPCP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1118,581,537,68.8382099827883,64.8669859005055,"WTSSCH2Y","ok",,-5.49032266489451,3.28666888732626,-11.9320753131623,0.951429983373293,0.094823950690707,4.47027341966349,-0.836584573659326,9.77713141298631,0.0987404080900018,-1.02004924523102,-4.77264697256862,2.73254848210658,0.594194963171688,0.428144504633798,0.614294289257189,FALSE,FALSE,FALSE,FALSE
"o_ANS_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1056,566,490,70.1072690560323,66.0568513119534,"WTSA2YR","ok",,-1.85848149752196,1.14507167776168,-4.10278074565171,0.385817750607779,0.10458377367225,2.57233487368547,1.17010890527324,3.9745608420977,0.000323786656735219,0.713853376163506,-1.08658641864457,2.51429317097159,0.43709808881603,0.458323008151919,0.62589063985396,FALSE,FALSE,FALSE,FALSE
"Tl_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,68.155737704918,64.4386779568424,"WTSA2YR","ok",,-1.15229722712517,0.659572847096703,-2.6040072755844,0.299412821334069,0.108453438568487,2.9963770849556,1.85638925013129,4.1363649197799,0.000121916188083379,1.84407985783043,0.672296016010517,3.01586369965034,0.00529780717688565,0.461148628820064,0.628334873141598,FALSE,FALSE,FALSE,FALSE
"CYHA_Cys_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1074,586,488,66.9648951730863,63.1103629976581,"WTSA2YR","ok",,2.77141211852231,1.74100103160283,-0.640887200466322,6.18371143751095,0.111418460654512,-5.52603226008145,-10.4224351393373,-0.629629380825617,0.0269669325142243,-2.75462014155913,-5.58152512321245,0.0722848400941851,0.0561529034600891,0.461148628820064,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"Chloroform_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3280,1784,1496,67.6909833440102,64.497230710466,"WTSVOC2Y","ok",,-1.80224012580382,1.08299551939564,-4.18589719243937,0.581416940831733,0.124283360511624,2.30268340819011,0.367070821532665,4.23829599484756,0.0238975366609263,0.500443282386296,-0.977196433171476,1.97808299794407,0.471643563897935,0.500492451790053,0.633958646193645,FALSE,FALSE,FALSE,FALSE
"Perchlorate_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2254,1214,1040,68.2231113203107,64.4567307692308,"WTSA2YR","ok",,-1.29986209629608,0.797461264458364,-3.05506250511686,0.455338312524689,0.131375600877357,2.72007694155486,1.3953505461641,4.04480333694562,0.000873032022920675,1.42021484525878,-0.027763708327301,2.86819339884485,0.0538181592463975,0.515130645545425,0.636584212381338,FALSE,FALSE,FALSE,FALSE
"X34_MHA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2248,1210,1038,68.2621015348288,64.4887145609689,"WTSA2YR","ok",,-1.24608833669947,0.796014078851402,-2.99810351147542,0.505926838076484,0.145782447122025,1.22843728270254,-0.295450262059187,2.75232482746427,0.103665769011125,-0.0176510539969272,-1.24931689423054,1.21401478623668,0.975402016629603,0.556963708235428,0.658229837005506,FALSE,FALSE,FALSE,FALSE
"GAM_Cys_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2253,1214,1039,68.2519416333255,64.4589577890829,"WTSA2YR","ok",,-2.51005530939003,1.68474178714361,-6.21814698147938,1.19803636269932,0.164361222487386,-2.28502025835312,-4.39961141923298,-0.170429097473259,0.0366059440726151,-4.79507556774315,-7.53110351708288,-2.05904761840341,0.00266534565320548,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"Sr_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,68.155737704918,64.4386779568424,"WTSA2YR","ok",,-1.06004459870238,0.712664134998437,-2.62860778396348,0.508518586558725,0.164992938273431,2.160186165795,1.00890297831364,3.31146935327635,0.00167276308887045,1.10014156709262,-0.18236018693128,2.38264332111651,0.0856678577816493,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"Furan_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3375,1837,1538,67.694221945719,64.5313951328256,"WTSVOC2Y","ok",,-6.56827567373275,4.45967690785632,-16.3839583667279,3.24740701926237,0.16882928447981,5.03024455482493,-4.93389041044805,14.9943795200979,0.290207176946067,-1.53803111890782,-3.77858267560118,0.702520437785544,0.159002563491576,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"PNP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2222,1185,1037,68.1103074141049,64.9042567846811,"WTSB2YR|WTSC2YR","ok",,-1.12823064460839,0.766170732269973,-2.81456105643115,0.558099767214361,0.168897243902014,2.25841020502433,1.10693053803719,3.40988987201148,0.00122114520579526,1.13017956041594,-0.159508997296334,2.41986811812821,0.0799538165707337,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X2_MHA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2124,1137,987,68.1932403568288,64.3609784339268,"WTSA2YR","ok",,-1.10060625852192,0.75513730054652,-2.76265225085647,0.561439733812628,0.1729302238783,1.8062245331273,0.486401898641285,3.12604716761331,0.011820850839572,0.705618274605374,-0.543361390179512,1.95459793939026,0.239547558381782,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"BP3_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,68.0089285714286,64.5892151326934,"WTSB2YR","ok",,-0.842876333444318,0.580274462154717,-2.12005181342701,0.434299146538371,0.174271396693201,2.58803881084316,1.34189459188716,3.83418302979917,0.000801948774238497,1.74516247739884,0.558168897186266,2.93215605761142,0.00793057094365936,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X25_DMF_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3370,1833,1537,67.7191956979191,64.5227251603309,"WTSVOC2Y","ok",,4.00121979057842,2.7798571863617,-2.11720462377779,10.1196442049346,0.177891856961953,-4.84853423669945,-10.7808303181326,1.08376184473371,0.0994998926713404,-0.847314446121036,-3.28489729392715,1.59026840168508,0.460328303787215,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X23_OH_PH_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2260,1218,1042,68.1691297208539,64.4584590074033,"WTSA2YR","ok",,-0.968106118855119,0.673784466506896,-2.45109573073706,0.51488349302682,0.17859736229048,0.495454015009974,-1.07867785960505,2.069585889625,0.502826959135561,-0.472652103845145,-1.57973636340575,0.634432155715463,0.367560377156279,0.566191637899606,0.669456998147066,FALSE,FALSE,FALSE,FALSE
"X25_DCP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,68.0089285714286,64.5892151326934,"WTSB2YR","ok",,1.04015002857205,0.739692579901333,-0.587902362820683,2.66820241996478,0.187281998289574,-0.145088133595947,-1.36266131270654,1.07248504551465,0.797957546561695,0.895061894976102,-0.417836930739416,2.20796072069162,0.161627805704425,0.576177266063823,0.675491610430536,FALSE,FALSE,FALSE,FALSE
"Norharman_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1149,619,530,69.5453496422802,65.7506738544474,"WTSA2YR","ok",,-1.77005252037652,1.34900647857677,-4.41405663329819,0.873951592545153,0.189481114343137,1.30310136979817,0.130643094566579,2.47555964502976,0.0293795281071804,-0.466951150578351,-2.77415011089416,1.84024780973745,0.691607364929261,0.576177266063823,0.675491610430536,FALSE,FALSE,FALSE,FALSE
"Cd_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,68.155737704918,64.4386779568424,"WTSA2YR","ok",,-1.0098838353644,0.728944092921933,-2.61427896642204,0.594511295693232,0.19337664238915,1.77431869823875,0.427747413624034,3.12088998285347,0.0144414270652664,0.76443486287435,-0.727394579673613,2.25626430542231,0.283396549596925,0.576262394319666,0.677955758023136,FALSE,FALSE,FALSE,FALSE
"BuP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2214,1201,1013,67.9975020815987,64.5903257650543,"WTSB2YR","ok",,-1.96393990207787,1.46431314630176,-5.18687140681514,1.25899160265939,0.206890391526432,1.82911704316657,-0.538016313118884,4.19625039945203,0.11705564911366,-0.134822858911299,-2.98982851995252,2.72018280212992,0.91908952506241,0.604444477204674,0.708659042239963,FALSE,FALSE,FALSE,FALSE
"o_TLD_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1087,585,502,69.8388278388278,65.6701764371087,"WTSA2YR","ok",,-1.0929695359256,0.885307510405992,-2.82814037156416,0.642201299712963,0.216992496646854,1.68390891955418,0.427609438419207,2.94020840068915,0.00861207628531289,0.590939383628579,-0.594683050083449,1.77656181734061,0.328624778260105,0.621766961545793,0.709857390100895,FALSE,FALSE,FALSE,FALSE
"Mo_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2265,1219,1046,68.1384038439002,64.4386779568424,"WTSA2YR","ok",,-1.02569526541525,0.805521002919802,-2.79863503898387,0.747244508153366,0.229150807865874,1.78432409304322,0.867635935430925,2.70101225065551,0.00128962794902923,0.758628827627966,-0.720457978818466,2.2377156340744,0.282961295774671,0.644216422113494,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"PFBA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1094,583,511,68.5775545209507,64.6128040257199,"WTSSBH2Y","ok",,-2.11824873577243,1.78586889465224,-5.61848745040118,1.38198997885632,0.235576257069558,4.59620947645673,1.90580011708764,7.28661883582583,0.00081297233504002,2.4779607406843,-1.03663196380417,5.99255344517277,0.167011307477965,0.650015968580818,0.717045429584856,FALSE,FALSE,FALSE,FALSE
"Thiocyanate_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2249,1209,1040,68.2187167671039,64.4601648351648,"WTSA2YR","ok",,-1.03115362702639,0.847404097399039,-2.89627747000253,0.833970215949743,0.249129430682057,1.38443018929696,-0.0973716410989651,2.86623201969289,0.0642680234776377,0.353276562270569,-0.880452327423911,1.58700545196505,0.541402919596276,0.655555582869686,0.740908086721115,FALSE,FALSE,FALSE,FALSE
"DEP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1046,567,479,67.0647518266566,64.6570235609902,"WTSB2YR","ok",,1.07677026816438,0.970912373505472,-0.826183016050642,2.97972355237941,0.267417543118561,0.644410660822854,-0.798946136081798,2.08776745772751,0.381542056180742,1.72118092898724,0.415233323877024,3.02712853409745,0.00979040343867018,0.655555582869686,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"X14_DCB_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3343,1822,1521,67.7116982907323,64.5529257067719,"WTSVOC2Y","ok",,1.49449040733369,1.28008289352458,-1.32295304500107,4.31193385966846,0.267694533327912,-0.704224480917812,-2.52102684637785,1.11257788454223,0.411773463019029,0.790265926415881,-1.4107018125341,2.99123366536586,0.446071614423527,0.655555582869686,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"BDCM_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3341,1819,1522,67.6906463519987,64.5161441712033,"WTSVOC2Y","ok",,-1.89234501174511,1.62703690711447,-5.47342909922546,1.68873907573523,0.26941427842888,1.26720409428772,-1.4897263038346,4.02413449241004,0.333432883156898,-0.625140917457393,-2.92102465812751,1.67074282321272,0.561112453182564,0.655555582869686,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"BMA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2244,1208,1036,68.2574503311258,64.4704908990623,"WTSA2YR","ok",,-0.952219529550279,0.825472105003048,-2.7690713827316,0.864632323631037,0.273135503612375,2.4579116775671,1.23263692130235,3.68318643383185,0.00103673754028104,1.50569214801682,0.601544051176256,2.40984024485738,0.0037197839841696,0.655555582869686,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"X1_AN_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1110,594,516,69.9795574795575,66.1129568106312,"WTSA2YR","ok",,-1.17165497268978,1.0710931858006,-3.27095904094522,0.927649095565667,0.274004516035222,1.58557112599092,0.599142568387465,2.57199968359437,0.00163037005948888,0.41391615330114,-1.10683623112454,1.93466853772682,0.593715108495563,0.655555582869686,0.765743909399809,FALSE,FALSE,FALSE,FALSE
"X3_HPMA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2170,1167,1003,68.2574366507529,64.456630109671,"WTSA2YR","ok",,-1.26957708271449,1.11897130448651,-3.73241631845769,1.1932621530287,0.280665422315146,1.05707233168047,-0.751235144641199,2.86537980800213,0.224645697758137,-0.212504751034026,-1.40149854608207,0.976489044014016,0.701560167457122,0.655555582869686,0.768598159437073,FALSE,FALSE,FALSE,FALSE
